"anyo","provincia","comarca","cdmun","municipi","codi_sector","descripcio_sector","consum_kwh","observacions"
2022,"GIRONA","ALT EMPORDA","17102","MAÇANET DE CABRENYS",4,"CONSTRUCCIO I OBRES PUBLIQUES","14551",NULL
2022,"GIRONA","ALT EMPORDA","17102","MAÇANET DE CABRENYS",6,"TERCIARI","1117616",NULL
2022,"GIRONA","ALT EMPORDA","17102","MAÇANET DE CABRENYS",7,"USOS DOMESTICS","1246668",NULL
2022,"GIRONA","SELVA","17103","MAÇANET DE LA SELVA",1,"PRIMARI","273591",NULL
2022,"GIRONA","SELVA","17103","MAÇANET DE LA SELVA",3,"INDUSTRIAL","60130258",NULL
2022,"GIRONA","BAIX EMPORDA","17153","RUPIA",3,"INDUSTRIAL","13273",NULL
2022,"GIRONA","SELVA","17103","MAÇANET DE LA SELVA",4,"CONSTRUCCIO I OBRES PUBLIQUES","151683",NULL
2022,"GIRONA","SELVA","17103","MAÇANET DE LA SELVA",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","SELVA","17103","MAÇANET DE LA SELVA",6,"TERCIARI","13572765",NULL
2022,"GIRONA","SELVA","17103","MAÇANET DE LA SELVA",7,"USOS DOMESTICS","11053485",NULL
2022,"GIRONA","GARROTXA","17105","MIERES",1,"PRIMARI","34683",NULL
2022,"GIRONA","GARROTXA","17105","MIERES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GARROTXA","17105","MIERES",4,"CONSTRUCCIO I OBRES PUBLIQUES","34569",NULL
2022,"GIRONA","GARROTXA","17105","MIERES",6,"TERCIARI","194437",NULL
2022,"GIRONA","GARROTXA","17105","MIERES",7,"USOS DOMESTICS","480504",NULL
2022,"GIRONA","ALT EMPORDA","17106","MOLLET DE PERALADA",1,"PRIMARI","7417",NULL
2022,"GIRONA","ALT EMPORDA","17106","MOLLET DE PERALADA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17106","MOLLET DE PERALADA",6,"TERCIARI","246562",NULL
2022,"GIRONA","ALT EMPORDA","17106","MOLLET DE PERALADA",7,"USOS DOMESTICS","297937",NULL
2022,"GIRONA","RIPOLLES","17107","MOLLO",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17107","MOLLO",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17107","MOLLO",4,"CONSTRUCCIO I OBRES PUBLIQUES","7420",NULL
2022,"GIRONA","RIPOLLES","17107","MOLLO",6,"TERCIARI","499296",NULL
2022,"GIRONA","RIPOLLES","17107","MOLLO",7,"USOS DOMESTICS","843854",NULL
2022,"GIRONA","GARROTXA","17109","MONTAGUT I OIX",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GARROTXA","17109","MONTAGUT I OIX",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GARROTXA","17109","MONTAGUT I OIX",4,"CONSTRUCCIO I OBRES PUBLIQUES","46169",NULL
2022,"GIRONA","GARROTXA","17109","MONTAGUT I OIX",6,"TERCIARI","1872750",NULL
2022,"GIRONA","GARROTXA","17109","MONTAGUT I OIX",7,"USOS DOMESTICS","1442246",NULL
2022,"GIRONA","BAIX EMPORDA","17110","MONT-RAS",1,"PRIMARI","9050",NULL
2022,"GIRONA","BAIX EMPORDA","17110","MONT-RAS",3,"INDUSTRIAL","711106",NULL
2022,"GIRONA","BAIX EMPORDA","17110","MONT-RAS",4,"CONSTRUCCIO I OBRES PUBLIQUES","30863",NULL
2022,"GIRONA","BAIX EMPORDA","17110","MONT-RAS",6,"TERCIARI","1629820",NULL
2022,"GIRONA","BAIX EMPORDA","17110","MONT-RAS",7,"USOS DOMESTICS","3757977",NULL
2022,"GIRONA","ALT EMPORDA","17111","NAVATA",1,"PRIMARI","535526",NULL
2022,"GIRONA","ALT EMPORDA","17111","NAVATA",3,"INDUSTRIAL","109872",NULL
2022,"GIRONA","ALT EMPORDA","17111","NAVATA",4,"CONSTRUCCIO I OBRES PUBLIQUES","7129",NULL
2022,"GIRONA","ALT EMPORDA","17111","NAVATA",6,"TERCIARI","2077932",NULL
2022,"GIRONA","ALT EMPORDA","17111","NAVATA",7,"USOS DOMESTICS","3129257",NULL
2022,"GIRONA","RIPOLLES","17112","OGASSA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17112","OGASSA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17112","OGASSA",6,"TERCIARI","235178",NULL
2022,"GIRONA","RIPOLLES","17112","OGASSA",7,"USOS DOMESTICS","331600",NULL
2022,"GIRONA","GARROTXA","17114","OLOT",1,"PRIMARI","139403",NULL
2022,"GIRONA","GARROTXA","17114","OLOT",3,"INDUSTRIAL","60308613",NULL
2022,"GIRONA","GARROTXA","17114","OLOT",4,"CONSTRUCCIO I OBRES PUBLIQUES","565544",NULL
2022,"GIRONA","GARROTXA","17114","OLOT",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GARROTXA","17114","OLOT",6,"TERCIARI","53039958",NULL
2022,"GIRONA","GARROTXA","17114","OLOT",7,"USOS DOMESTICS","40470293",NULL
2022,"GIRONA","ALT EMPORDA","17115","ORDIS",1,"PRIMARI","217551",NULL
2022,"GIRONA","ALT EMPORDA","17115","ORDIS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17115","ORDIS",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17115","ORDIS",6,"TERCIARI","260438",NULL
2022,"GIRONA","ALT EMPORDA","17115","ORDIS",7,"USOS DOMESTICS","659792",NULL
2022,"GIRONA","SELVA","17116","OSOR",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","SELVA","17116","OSOR",3,"INDUSTRIAL","108133",NULL
2022,"GIRONA","SELVA","17116","OSOR",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","SELVA","17116","OSOR",6,"TERCIARI","238923",NULL
2022,"GIRONA","SELVA","17116","OSOR",7,"USOS DOMESTICS","612675",NULL
2022,"GIRONA","BAIX EMPORDA","17117","PALAFRUGELL",1,"PRIMARI","139310",NULL
2022,"GIRONA","BAIX EMPORDA","17117","PALAFRUGELL",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17117","PALAFRUGELL",4,"CONSTRUCCIO I OBRES PUBLIQUES","466173",NULL
2022,"GIRONA","BAIX EMPORDA","17117","PALAFRUGELL",6,"TERCIARI","33682906",NULL
2022,"GIRONA","BAIX EMPORDA","17117","PALAFRUGELL",7,"USOS DOMESTICS","45000160",NULL
2022,"GIRONA","BAIX EMPORDA","17118","PALAMOS",1,"PRIMARI","22656",NULL
2022,"GIRONA","BAIX EMPORDA","17118","PALAMOS",3,"INDUSTRIAL","5447346",NULL
2022,"GIRONA","BAIX EMPORDA","17118","PALAMOS",4,"CONSTRUCCIO I OBRES PUBLIQUES","579576",NULL
2022,"GIRONA","BAIX EMPORDA","17118","PALAMOS",6,"TERCIARI","33025832",NULL
2022,"GIRONA","BAIX EMPORDA","17118","PALAMOS",7,"USOS DOMESTICS","28936672",NULL
2022,"GIRONA","ALT EMPORDA","17119","PALAU DE SANTA EULALIA",1,"PRIMARI","10206",NULL
2022,"GIRONA","ALT EMPORDA","17119","PALAU DE SANTA EULALIA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17119","PALAU DE SANTA EULALIA",6,"TERCIARI","66217",NULL
2022,"GIRONA","ALT EMPORDA","17119","PALAU DE SANTA EULALIA",7,"USOS DOMESTICS","244347",NULL
2022,"GIRONA","ALT EMPORDA","17120","PALAU-SAVERDERA",1,"PRIMARI","53471",NULL
2022,"GIRONA","ALT EMPORDA","17120","PALAU-SAVERDERA",3,"INDUSTRIAL","104831",NULL
2022,"GIRONA","ALT EMPORDA","17120","PALAU-SAVERDERA",4,"CONSTRUCCIO I OBRES PUBLIQUES","48052",NULL
2022,"GIRONA","ALT EMPORDA","17120","PALAU-SAVERDERA",6,"TERCIARI","1511976",NULL
2022,"GIRONA","ALT EMPORDA","17120","PALAU-SAVERDERA",7,"USOS DOMESTICS","3558025",NULL
2022,"GIRONA","BAIX EMPORDA","17121","PALAU-SATOR",1,"PRIMARI","112611",NULL
2022,"GIRONA","BAIX EMPORDA","17121","PALAU-SATOR",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17121","PALAU-SATOR",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17121","PALAU-SATOR",6,"TERCIARI","1024458",NULL
2022,"GIRONA","BAIX EMPORDA","17121","PALAU-SATOR",7,"USOS DOMESTICS","1429801",NULL
2022,"GIRONA","PLA DE L'ESTANY","17123","PALOL DE REVARDIT",1,"PRIMARI","1190630",NULL
2022,"GIRONA","PLA DE L'ESTANY","17123","PALOL DE REVARDIT",3,"INDUSTRIAL","8445631",NULL
2022,"GIRONA","PLA DE L'ESTANY","17123","PALOL DE REVARDIT",4,"CONSTRUCCIO I OBRES PUBLIQUES","46624",NULL
2022,"GIRONA","PLA DE L'ESTANY","17123","PALOL DE REVARDIT",6,"TERCIARI","2592126",NULL
2022,"GIRONA","PLA DE L'ESTANY","17123","PALOL DE REVARDIT",7,"USOS DOMESTICS","856871",NULL
2022,"GIRONA","BAIX EMPORDA","17124","PALS",1,"PRIMARI","275067",NULL
2022,"GIRONA","BAIX EMPORDA","17124","PALS",3,"INDUSTRIAL","221386",NULL
2022,"GIRONA","BAIX EMPORDA","17124","PALS",4,"CONSTRUCCIO I OBRES PUBLIQUES","39896",NULL
2022,"GIRONA","BAIX EMPORDA","17124","PALS",6,"TERCIARI","10109538",NULL
2022,"GIRONA","BAIX EMPORDA","17124","PALS",7,"USOS DOMESTICS","12657773",NULL
2022,"GIRONA","RIPOLLES","17125","PARDINES",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17125","PARDINES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17125","PARDINES",4,"CONSTRUCCIO I OBRES PUBLIQUES","16995",NULL
2022,"GIRONA","RIPOLLES","17125","PARDINES",6,"TERCIARI","75115",NULL
2022,"GIRONA","RIPOLLES","17125","PARDINES",7,"USOS DOMESTICS","279704",NULL
2022,"GIRONA","BAIX EMPORDA","17126","PARLAVA",1,"PRIMARI","179897",NULL
2022,"GIRONA","BAIX EMPORDA","17126","PARLAVA",3,"INDUSTRIAL","18902",NULL
2022,"GIRONA","BAIX EMPORDA","17126","PARLAVA",4,"CONSTRUCCIO I OBRES PUBLIQUES","10687",NULL
2022,"GIRONA","BAIX EMPORDA","17126","PARLAVA",6,"TERCIARI","508180",NULL
2022,"GIRONA","BAIX EMPORDA","17126","PARLAVA",7,"USOS DOMESTICS","989383",NULL
2022,"GIRONA","ALT EMPORDA","17128","PAU",1,"PRIMARI","55780",NULL
2022,"GIRONA","ALT EMPORDA","17128","PAU",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17128","PAU",4,"CONSTRUCCIO I OBRES PUBLIQUES","7374",NULL
2022,"GIRONA","ALT EMPORDA","17128","PAU",6,"TERCIARI","577570",NULL
2022,"GIRONA","ALT EMPORDA","17128","PAU",7,"USOS DOMESTICS","1287044",NULL
2022,"GIRONA","ALT EMPORDA","17129","PEDRET I MARZA",1,"PRIMARI","16364",NULL
2022,"GIRONA","ALT EMPORDA","17129","PEDRET I MARZA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17129","PEDRET I MARZA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17129","PEDRET I MARZA",6,"TERCIARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17129","PEDRET I MARZA",7,"USOS DOMESTICS","338514",NULL
2022,"GIRONA","BAIX EMPORDA","17130","PERA, LA",1,"PRIMARI","163994",NULL
2022,"GIRONA","BAIX EMPORDA","17130","PERA, LA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17130","PERA, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES","80109",NULL
2022,"GIRONA","BAIX EMPORDA","17130","PERA, LA",6,"TERCIARI","599271",NULL
2022,"GIRONA","BAIX EMPORDA","17130","PERA, LA",7,"USOS DOMESTICS","1218462",NULL
2022,"GIRONA","ALT EMPORDA","17132","PERALADA",1,"PRIMARI","737325",NULL
2022,"GIRONA","ALT EMPORDA","17132","PERALADA",3,"INDUSTRIAL","2482069",NULL
2022,"GIRONA","ALT EMPORDA","17132","PERALADA",4,"CONSTRUCCIO I OBRES PUBLIQUES","75903",NULL
2022,"GIRONA","ALT EMPORDA","17132","PERALADA",6,"TERCIARI","7376248",NULL
2022,"GIRONA","ALT EMPORDA","17132","PERALADA",7,"USOS DOMESTICS","4588766",NULL
2022,"GIRONA","GARROTXA","17133","PLANES D'HOSTOLES, LES",1,"PRIMARI","39069",NULL
2022,"GIRONA","GARROTXA","17133","PLANES D'HOSTOLES, LES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GARROTXA","17133","PLANES D'HOSTOLES, LES",4,"CONSTRUCCIO I OBRES PUBLIQUES","16524",NULL
2022,"GIRONA","GARROTXA","17133","PLANES D'HOSTOLES, LES",6,"TERCIARI","1289179",NULL
2022,"GIRONA","GARROTXA","17133","PLANES D'HOSTOLES, LES",7,"USOS DOMESTICS","2618935",NULL
2022,"GIRONA","RIPOLLES","17134","PLANOLES",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17134","PLANOLES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17134","PLANOLES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17134","PLANOLES",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17134","PLANOLES",6,"TERCIARI","393617",NULL
2022,"GIRONA","RIPOLLES","17134","PLANOLES",7,"USOS DOMESTICS","664980",NULL
2022,"GIRONA","ALT EMPORDA","17135","PONT DE MOLINS",1,"PRIMARI","26866",NULL
2022,"GIRONA","ALT EMPORDA","17135","PONT DE MOLINS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17135","PONT DE MOLINS",4,"CONSTRUCCIO I OBRES PUBLIQUES","26162",NULL
2022,"GIRONA","ALT EMPORDA","17135","PONT DE MOLINS",6,"TERCIARI","1409522",NULL
2022,"GIRONA","ALT EMPORDA","17135","PONT DE MOLINS",7,"USOS DOMESTICS","761845",NULL
2022,"GIRONA","ALT EMPORDA","17136","PONTOS",1,"PRIMARI","120346",NULL
2022,"GIRONA","ALT EMPORDA","17136","PONTOS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17136","PONTOS",6,"TERCIARI","300864",NULL
2022,"GIRONA","ALT EMPORDA","17136","PONTOS",7,"USOS DOMESTICS","583104",NULL
2022,"GIRONA","PLA DE L'ESTANY","17137","PORQUERES",1,"PRIMARI","213253",NULL
2022,"GIRONA","PLA DE L'ESTANY","17137","PORQUERES",3,"INDUSTRIAL","6971417",NULL
2022,"GIRONA","PLA DE L'ESTANY","17137","PORQUERES",4,"CONSTRUCCIO I OBRES PUBLIQUES","121566",NULL
2022,"GIRONA","PLA DE L'ESTANY","17137","PORQUERES",6,"TERCIARI","2859843",NULL
2022,"GIRONA","PLA DE L'ESTANY","17137","PORQUERES",7,"USOS DOMESTICS","6577579",NULL
2022,"GIRONA","ALT EMPORDA","17138","PORTBOU",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17138","PORTBOU",3,"INDUSTRIAL","7008",NULL
2022,"GIRONA","SELVA","17213","VIDRERES",7,"USOS DOMESTICS","12855310",NULL
2022,"GIRONA","ALT EMPORDA","17138","PORTBOU",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17138","PORTBOU",6,"TERCIARI","1768000",NULL
2022,"GIRONA","ALT EMPORDA","17138","PORTBOU",7,"USOS DOMESTICS","1725041",NULL
2022,"GIRONA","GARROTXA","17139","PRESES, LES",1,"PRIMARI","8795",NULL
2022,"GIRONA","GARROTXA","17139","PRESES, LES",3,"INDUSTRIAL","43397289",NULL
2022,"GIRONA","GARROTXA","17139","PRESES, LES",4,"CONSTRUCCIO I OBRES PUBLIQUES","8414",NULL
2022,"GIRONA","GARROTXA","17139","PRESES, LES",6,"TERCIARI","4334716",NULL
2022,"GIRONA","GARROTXA","17139","PRESES, LES",7,"USOS DOMESTICS","2525216",NULL
2022,"GIRONA","ALT EMPORDA","17140","PORT DE LA SELVA, EL",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17140","PORT DE LA SELVA, EL",3,"INDUSTRIAL","45027",NULL
2022,"GIRONA","ALT EMPORDA","17140","PORT DE LA SELVA, EL",4,"CONSTRUCCIO I OBRES PUBLIQUES","79941",NULL
2022,"GIRONA","ALT EMPORDA","17140","PORT DE LA SELVA, EL",6,"TERCIARI","3809292",NULL
2022,"GIRONA","ALT EMPORDA","17140","PORT DE LA SELVA, EL",7,"USOS DOMESTICS","4767804",NULL
2022,"GIRONA","CERDANYA","17141","PUIGCERDA",1,"PRIMARI","114780",NULL
2022,"GIRONA","CERDANYA","17141","PUIGCERDA",3,"INDUSTRIAL","893837",NULL
2022,"GIRONA","CERDANYA","17141","PUIGCERDA",4,"CONSTRUCCIO I OBRES PUBLIQUES","146506",NULL
2022,"GIRONA","CERDANYA","17141","PUIGCERDA",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","CERDANYA","17141","PUIGCERDA",6,"TERCIARI","17610072",NULL
2022,"GIRONA","CERDANYA","17141","PUIGCERDA",7,"USOS DOMESTICS","13728085",NULL
2022,"GIRONA","GIRONES","17142","QUART",1,"PRIMARI","340780",NULL
2022,"GIRONA","GIRONES","17142","QUART",3,"INDUSTRIAL","12850511",NULL
2022,"GIRONA","GIRONES","17142","QUART",4,"CONSTRUCCIO I OBRES PUBLIQUES","37413",NULL
2022,"GIRONA","GIRONES","17142","QUART",6,"TERCIARI","2404816",NULL
2022,"GIRONA","GIRONES","17142","QUART",7,"USOS DOMESTICS","5468290",NULL
2022,"GIRONA","ALT EMPORDA","17143","RABOS",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17143","RABOS",3,"INDUSTRIAL","26964",NULL
2022,"GIRONA","ALT EMPORDA","17143","RABOS",6,"TERCIARI","105110",NULL
2022,"GIRONA","ALT EMPORDA","17143","RABOS",7,"USOS DOMESTICS","477604",NULL
2022,"GIRONA","BAIX EMPORDA","17144","REGENCOS",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17144","REGENCOS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17144","REGENCOS",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","BAIX EMPORDA","17144","REGENCOS",6,"TERCIARI","1258555",NULL
2022,"GIRONA","BAIX EMPORDA","17144","REGENCOS",7,"USOS DOMESTICS","753493",NULL
2022,"GIRONA","RIPOLLES","17145","RIBES DE FRESER",1,"PRIMARI","11943",NULL
2022,"GIRONA","RIPOLLES","17145","RIBES DE FRESER",3,"INDUSTRIAL","8739895",NULL
2022,"GIRONA","RIPOLLES","17145","RIBES DE FRESER",4,"CONSTRUCCIO I OBRES PUBLIQUES","7804",NULL
2022,"GIRONA","RIPOLLES","17145","RIBES DE FRESER",6,"TERCIARI","3255295",NULL
2022,"GIRONA","RIPOLLES","17145","RIBES DE FRESER",7,"USOS DOMESTICS","2827605",NULL
2022,"GIRONA","SELVA","17146","RIELLS I VIABREA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","SELVA","17146","RIELLS I VIABREA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","SELVA","17146","RIELLS I VIABREA",4,"CONSTRUCCIO I OBRES PUBLIQUES","19223",NULL
2022,"GIRONA","SELVA","17146","RIELLS I VIABREA",6,"TERCIARI","2750187",NULL
2022,"GIRONA","SELVA","17146","RIELLS I VIABREA",7,"USOS DOMESTICS","7397844",NULL
2022,"GIRONA","RIPOLLES","17147","RIPOLL",1,"PRIMARI","333736",NULL
2022,"GIRONA","RIPOLLES","17147","RIPOLL",3,"INDUSTRIAL","50905783",NULL
2022,"GIRONA","RIPOLLES","17147","RIPOLL",4,"CONSTRUCCIO I OBRES PUBLIQUES","774884",NULL
2022,"GIRONA","RIPOLLES","17147","RIPOLL",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","RIPOLLES","17147","RIPOLL",6,"TERCIARI","17105593",NULL
2022,"GIRONA","RIPOLLES","17147","RIPOLL",7,"USOS DOMESTICS","11093380",NULL
2022,"GIRONA","SELVA","17148","RIUDARENES",1,"PRIMARI","129140",NULL
2022,"GIRONA","SELVA","17148","RIUDARENES",3,"INDUSTRIAL","29276024",NULL
2022,"GIRONA","SELVA","17148","RIUDARENES",4,"CONSTRUCCIO I OBRES PUBLIQUES","34049",NULL
2022,"GIRONA","SELVA","17148","RIUDARENES",6,"TERCIARI","2926522",NULL
2022,"GIRONA","SELVA","17148","RIUDARENES",7,"USOS DOMESTICS","4076479",NULL
2022,"GIRONA","GARROTXA","17149","RIUDAURA",1,"PRIMARI","6831",NULL
2022,"GIRONA","GARROTXA","17149","RIUDAURA",3,"INDUSTRIAL","10595",NULL
2022,"GIRONA","GARROTXA","17149","RIUDAURA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GARROTXA","17149","RIUDAURA",6,"TERCIARI","138864",NULL
2022,"GIRONA","GARROTXA","17149","RIUDAURA",7,"USOS DOMESTICS","754708",NULL
2022,"GIRONA","SELVA","17150","RIUDELLOTS DE LA SELVA",1,"PRIMARI","360638",NULL
2022,"GIRONA","SELVA","17150","RIUDELLOTS DE LA SELVA",3,"INDUSTRIAL","156164341",NULL
2022,"GIRONA","SELVA","17150","RIUDELLOTS DE LA SELVA",4,"CONSTRUCCIO I OBRES PUBLIQUES","916190",NULL
2022,"GIRONA","SELVA","17150","RIUDELLOTS DE LA SELVA",6,"TERCIARI","14972359",NULL
2022,"GIRONA","SELVA","17150","RIUDELLOTS DE LA SELVA",7,"USOS DOMESTICS","4373584",NULL
2022,"GIRONA","ALT EMPORDA","17151","RIUMORS",1,"PRIMARI","172650",NULL
2022,"GIRONA","ALT EMPORDA","17151","RIUMORS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17151","RIUMORS",6,"TERCIARI","53221",NULL
2022,"GIRONA","ALT EMPORDA","17151","RIUMORS",7,"USOS DOMESTICS","445679",NULL
2022,"GIRONA","ALT EMPORDA","17152","ROSES",1,"PRIMARI","44622",NULL
2022,"GIRONA","ALT EMPORDA","17152","ROSES",3,"INDUSTRIAL","1559616",NULL
2022,"GIRONA","ALT EMPORDA","17152","ROSES",4,"CONSTRUCCIO I OBRES PUBLIQUES","125792",NULL
2022,"GIRONA","ALT EMPORDA","17152","ROSES",6,"TERCIARI","45831275",NULL
2022,"GIRONA","ALT EMPORDA","17152","ROSES",7,"USOS DOMESTICS","49083026",NULL
2022,"GIRONA","BAIX EMPORDA","17153","RUPIA",1,"PRIMARI","42803",NULL
2022,"GIRONA","BAIX EMPORDA","17153","RUPIA",4,"CONSTRUCCIO I OBRES PUBLIQUES","29550",NULL
2022,"GIRONA","BAIX EMPORDA","17153","RUPIA",6,"TERCIARI","154382",NULL
2022,"GIRONA","BAIX EMPORDA","17153","RUPIA",7,"USOS DOMESTICS","868495",NULL
2022,"GIRONA","GARROTXA","17154","SALES DE LLIERCA",1,"PRIMARI","17180",NULL
2022,"GIRONA","GARROTXA","17154","SALES DE LLIERCA",4,"CONSTRUCCIO I OBRES PUBLIQUES","1336",NULL
2022,"GIRONA","GARROTXA","17154","SALES DE LLIERCA",6,"TERCIARI","76246",NULL
2022,"GIRONA","GARROTXA","17154","SALES DE LLIERCA",7,"USOS DOMESTICS","295362",NULL
2022,"GIRONA","GIRONES","17155","SALT",1,"PRIMARI","66880",NULL
2022,"GIRONA","GIRONES","17155","SALT",3,"INDUSTRIAL","7841928",NULL
2022,"GIRONA","GIRONES","17155","SALT",4,"CONSTRUCCIO I OBRES PUBLIQUES","79641",NULL
2022,"GIRONA","GIRONES","17155","SALT",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GIRONES","17155","SALT",6,"TERCIARI","41885534",NULL
2022,"GIRONA","GIRONES","17155","SALT",7,"USOS DOMESTICS","28456952",NULL
2022,"GIRONA","GIRONES","17157","SANT ANDREU SALOU",1,"PRIMARI","98358",NULL
2022,"GIRONA","GIRONES","17157","SANT ANDREU SALOU",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","GIRONES","17157","SANT ANDREU SALOU",6,"TERCIARI","50619",NULL
2022,"GIRONA","GIRONES","17157","SANT ANDREU SALOU",7,"USOS DOMESTICS","421902",NULL
2022,"GIRONA","ALT EMPORDA","17158","SANT CLIMENT SESCEBES",1,"PRIMARI","24675",NULL
2022,"GIRONA","ALT EMPORDA","17158","SANT CLIMENT SESCEBES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17158","SANT CLIMENT SESCEBES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","ALT EMPORDA","17158","SANT CLIMENT SESCEBES",6,"TERCIARI","1361191",NULL
2022,"GIRONA","ALT EMPORDA","17158","SANT CLIMENT SESCEBES",7,"USOS DOMESTICS","950378",NULL
2022,"GIRONA","SELVA","17159","SANT FELIU DE BUIXALLEU",1,"PRIMARI","56178",NULL
2022,"GIRONA","SELVA","17159","SANT FELIU DE BUIXALLEU",3,"INDUSTRIAL","42358013",NULL
2022,"GIRONA","SELVA","17159","SANT FELIU DE BUIXALLEU",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2022,"GIRONA","SELVA","17159","SANT FELIU DE BUIXALLEU",6,"TERCIARI","4069432",NULL
2022,"GIRONA","SELVA","17159","SANT FELIU DE BUIXALLEU",7,"USOS DOMESTICS","1772960",NULL
